# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Wing_Constant_Chord_S12_t2,0,AIPSNMNCMS,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 9.347173333333333858e+02, 0.000000000000000000e+00, 7.675700000000000500e+01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,95,57
# x,y,z,u,w
9.347531305791627574e+02, 2.323956598708787737e+02, 9.589747296209014849e+01, 2.688191254874261124e-02, 8.974518230183072820e-01, -3.049037615582369520e-01, -8.669430388950717659e-02, 9.484291190493634449e-01, 3.291666666666666519e+00, 2.012171005543957669e+00, 1.987828994456042331e+00, 9.347449341819230995e+02, 2.323933307541840350e+02, 9.592296867761237422e+01
9.347173333333333858e+02, 2.323955132861922266e+02, 9.589879952290110054e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.291666666666666519e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 9.347173333333333858e+02, 2.323955132861922266e+02, 9.589879952290110054e+01
1.039642379791860321e+03, 2.404166322610218174e+02, 9.268896202775374604e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.333333333333333481e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.039642379791860321e+03, 2.404166322610218174e+02, 9.268896202775374604e+01
1.038560782211302012e+03, 2.404123576084186311e+02, 9.272806946143874995e+01, 1.680118279591212016e-01, 4.270518443319097912e-01, 1.576153116321690750e-02, -9.019695988838667688e-02, 9.957992179964210155e-01, 3.333333333333333481e+00, 3.975697405277181851e+00, 2.430259472281824998e-02, 1.038563430307055114e+03, 2.403972445739413502e+02, 9.289537922837402562e+01
1.037164713994693784e+03, 2.404068401158284303e+02, 9.277854724188328817e+01, 3.848050834589215041e-01, 9.752109071810313168e-01, 1.519446485627283169e-02, -9.019819017093910762e-02, 9.958079205989570637e-01, 3.333333333333333481e+00, 3.949493601723398140e+00, 5.050639827660199921e-02, 1.037170560838072561e+03, 2.403722256112439482e+02, 9.316174771520071829e+01
1.035375402620298019e+03, 2.403997684612112664e+02, 9.284324355516451988e+01, 6.625392439179104143e-01, 1.672346762937088505e+00, 1.441883459047449759e-02, -9.019982005029004990e-02, 9.958193057336998111e-01, 3.333333333333333481e+00, 3.915911571308610561e+00, 8.408842869138971610e-02, 1.035384955553939108e+03, 2.403401698426356177e+02, 9.350302760760443732e+01
1.033102687549091570e+03, 2.403907863151987101e+02, 9.292541834505841791e+01, 1.015075030879088791e+00, 2.548220443162841242e+00, 1.335263981799181786e-02, -9.020196282956441380e-02, 9.958339785885922391e-01, 3.333333333333333481e+00, 3.873261592208037563e+00, 1.267384077919622709e-01, 1.033116241311556678e+03, 2.402994733934046394e+02, 9.393628706262299488e+01
1.030248843277044898e+03, 2.403795074504288038e+02, 9.302860508254984495e+01, 1.457330440266197957e+00, 3.631215553295489951e+00, 1.188117474490531754e-02, -9.020473809564535927e-02, 9.958523700387407196e-01, 3.333333333333333481e+00, 3.819713422797190727e+00, 1.802865772028094671e-01, 1.030266157832135377e+03, 2.402484069447386332e+02, 9.447992340590839433e+01
1.026716383371100164e+03, 2.403655465843876868e+02, 9.315632859451015690e+01, 2.003993042757704401e+00, 4.942654160606815061e+00, 9.846053265241530572e-03, -9.020823504290435835e-02, 9.958742538922985554e-01, 3.333333333333333481e+00, 3.753443047889673423e+00, 2.465569521103265771e-01, 1.026736114459506553e+03, 2.401852623248721557e+02, 9.515209821682194047e+01
1.022420906736324469e+03, 2.403485701499829190e+02, 9.331164057990984873e+01, 2.666666026239213227e+00, 6.487559416768006848e+00, 6.971072699862245446e-03, -9.021251048144107720e-02, 9.958981409250892147e-01, 3.333333333333333481e+00, 3.672873446999243452e+00, 3.271265530007564371e-01, 1.022439495814131874e+03, 2.401086601417324857e+02, 9.596742771927662830e+01
1.017308840674307589e+03, 2.403283664190460058e+02, 9.349647807225200324e+01, 3.441834079490812215e+00, 8.242361047721681544e+00, 2.518767149384051884e-03, -9.021757731090555843e-02, 9.959188945673227433e-01, 3.333333333333333481e+00, 3.577010352802138637e+00, 4.229896471978613626e-01, 1.017317509276973738e+03, 2.400187031749063067e+02, 9.692434262052415761e+01
1.011378302276018871e+03, 2.403049279500089312e+02, 9.371090915206984562e+01, 4.300449796917534151e+00, 1.014496257264019263e+01, -4.454718895278569901e-03, -9.022184661538983075e-02, 9.959117299604786089e-01, 3.333333333333333481e+00, 3.465836194920809632e+00, 5.341638050791903680e-01, 1.011359144258221704e+03, 2.399180024525472845e+02, 9.799387425647779537e+01
1.004698287774649430e+03, 2.402785274274016274e+02, 9.395243911554514682e+01, 5.182346275220486298e+00, 1.208912535531874433e+01, -1.483381443874428815e-02, -9.021997395132615172e-02, 9.958113848763826548e-01, 3.333333333333333481e+00, 3.340672830820342831e+00, 6.593271691796573908e-01, 1.004621412935424360e+03, 2.398122747045618439e+02, 9.911319599548342296e+01
9.974186621155770354e+02, 2.402497571422854037e+02, 9.421564928061128796e+01, 5.995803194351027265e+00, 1.392993687642802492e+01, -2.925983845341308467e-02, -9.020104479262158748e-02, 9.954936631500973521e-01, 3.333333333333333481e+00, 3.204378524100839343e+00, 7.956214758991604352e-01, 9.972432248616158859e+02, 2.397104467221679727e+02, 1.001845706225344088e+02
9.897640151967679003e+02, 2.402195047110983808e+02, 9.449241912749370442e+01, 6.631364383679691166e+00, 1.550605880996399222e+01, -4.789786316759105794e-02, -9.014853451054472000e-02, 9.947758724605155756e-01, 3.333333333333333481e+00, 3.061245031465967159e+00, 9.387549685340326189e-01, 9.894463858742469711e+02, 2.396233950862429367e+02, 1.010892940329140828e+02
9.820088250870267075e+02, 2.401888549165845745e+02, 9.477282432475276153e+01, 6.987744978645243243e+00, 1.667692411432126676e+01, -7.025477347779313098e-02, -9.004377500370672194e-02, 9.934567858677426644e-01, 3.333333333333333481e+00, 2.916536863802474233e+00, 1.083463136197525767e+00, 9.815179014360187466e+02, 2.395614652428940019e+02, 1.017150110157608083e+02
9.744391802673084158e+02, 2.401589384277579029e+02, 9.504652074209627699e+01, 7.002001156561814987e+00, 1.736020457333781764e+01, -9.517253409273158937e-02, -8.987305704131856587e-02, 9.913954924107812872e-01, 3.333333333333333481e+00, 2.775752366351804223e+00, 1.224247633648195999e+00, 9.737727808496721309e+02, 2.395314899662023151e+02, 1.019884398168736936e+02
9.673123112452232135e+02, 2.401307718621466734e+02, 9.530420766990827985e+01, 6.670236536217599266e+00, 1.755517203295991635e+01, -1.210693434465351381e-01, -8.963489934006106663e-02, 9.885887916104056927e-01, 3.333333333333333481e+00, 2.643814085646168710e+00, 1.356185914353831290e+00, 9.665047489101598330e+02, 2.395346678453370828e+02, 1.018984899299592257e+02
9.608265815058643966e+02, 2.401051391850658661e+02, 9.553871285949085745e+01, 6.042125107050137167e+00, 1.729966965929308387e+01, -1.464211123077462096e-01, -8.934056384889893510e-02, 9.851797407182728561e-01, 3.333333333333333481e+00, 2.524430639970880463e+00, 1.475569360029119759e+00, 9.599418857498158104e+02, 2.395669721692392216e+02, 1.014914404268797341e+02
9.551121683033758245e+02, 2.400825548785633998e+02, 9.574532947863096410e+01, 5.214155420423359111e+00, 1.657210142343057413e+01, -1.703550363666634648e-01, -8.900525540040273020e-02, 9.813547911411151237e-01, 3.333333333333333481e+00, 2.419789530710377612e+00, 1.580210469289622388e+00, 9.542239097297075432e+02, 2.396199021496092314e+02, 1.008623956211609141e+02
9.502285131570924932e+02, 2.400632538653591155e+02, 9.592190829427066490e+01, 4.299113800857451650e+00, 1.540970703363224636e+01, -1.922132585678171801e-01, -8.864876647070836502e-02, 9.773410149144275971e-01, 3.333333333333333481e+00, 2.330597123145757177e+00, 1.669402876854242823e+00, 9.494021657079657643e+02, 2.396833364894785063e+02, 1.001237164947420695e+02
9.461721420515226555e+02, 2.400472224155689673e+02, 9.606857491674128369e+01, 3.392522708453740155e+00, 1.391370998839242468e+01, -2.116629136026186853e-01, -8.828913629779489014e-02, 9.733467210696503669e-01, 3.333333333333333481e+00, 2.256365187041080134e+00, 1.743634812958920088e+00, 9.454540701967800942e+02, 2.397486467485199455e+02, 9.937076142114213440e+01
9.428930230200728602e+02, 2.400342627945825029e+02, 9.618713835694562420e+01, 2.561131507663859885e+00, 1.220323701189083287e+01, -2.286878887664736126e-01, -8.793908740436617855e-02, 9.695197607259071759e-01, 3.333333333333333481e+00, 2.195801539398611890e+00, 1.804198460601388332e+00, 9.423073228004536759e+02, 2.398097546556990096e+02, 9.867027064256024005e+01
9.403131100348108475e+02, 2.400240665515835872e+02, 9.628042053305048853e+01, 1.843189265506063323e+00, 1.038486581877358539e+01, -2.435263330337848198e-01, -8.760442880519656028e-02, 9.659298055101279701e-01, 3.333333333333333481e+00, 2.147186580939769662e+00, 1.852813419060230116e+00, 9.398642445809291530e+02, 2.398631081959836138e+02, 9.806085836699777758e+01
9.383435607624597878e+02, 2.400162825669709434e+02, 9.635163372633266476e+01, 1.254760159970672584e+00, 8.540470288060356907e+00, -2.566139559352048627e-01, -8.728288480935170179e-02, 9.625647903588838705e-01, 3.333333333333333481e+00, 2.108669892306667126e+00, 1.891330107693332874e+00, 9.380215715717531566e+02, 2.399071083971342944e+02, 9.755945284389878225e+01
9.368968739989952610e+02, 2.400105650215080288e+02, 9.640394172672220918e+01, 7.965533471149279787e-01, 6.730688567710692460e+00, -2.684261612007183273e-01, -8.696885599152760771e-02, 9.593663607144931049e-01, 3.333333333333333481e+00, 2.078468802667460480e+00, 1.921531197332539298e+00, 9.366830581041504047e+02, 2.399415031353355516e+02, 9.716814749337801516e+01
9.358928151724272766e+02, 2.400065968148904574e+02, 9.644024558379591383e+01, 4.605558473040898271e-01, 5.006355255540754889e+00, -2.794117473314206013e-01, -8.665628005193369565e-02, 9.562529814754895385e-01, 3.333333333333333481e+00, 2.054980065548893453e+00, 1.945019934451106325e+00, 9.357641303824947272e+02, 2.399668040748474880e+02, 9.688066407928160118e+01
9.352557574050415496e+02, 2.400040790571839864e+02, 9.646327974626019852e+01, 2.333083544770662432e-01, 3.422377496463833157e+00, -2.896724417680705543e-01, -8.635039689441789679e-02, 9.532226840756047315e-01, 3.333333333333333481e+00, 2.036827264251291680e+00, 1.963172735748708320e+00, 9.351881743695452087e+02, 2.399839862107886859e+02, 9.668567938453695376e+01
9.349053723181127680e+02, 2.400026942773445455e+02, 9.647594865547152665e+01, 9.651084803008802560e-02, 2.038553064745221466e+00, -2.986945058098373629e-01, -8.607673167131038583e-02, 9.504590409185459388e-01, 3.333333333333333481e+00, 2.022866845158583171e+00, 1.977133154841416829e+00, 9.348765450469584266e+02, 2.399944037730577975e+02, 9.656767978303437872e+01
9.347533057993850889e+02, 2.400020932853011004e+02, 9.648144694004959376e+01, 2.690591695445073220e-02, 8.972886424346757650e-01, -3.057579949085598714e-01, -8.586470300013346324e-02, 9.482295615135587497e-01, 3.333333333333333481e+00, 2.012171005543957669e+00, 1.987828994456042331e+00, 9.347450790991620124e+02, 2.399997844984650897e+02, 9.650696005969312807e+01
9.347173333333333858e+02, 2.400019511161631272e+02, 9.648274760016190044e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.333333333333333481e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 9.347173333333333858e+02, 2.400019511161631272e+02, 9.648274760016190044e+01
1.039645502690914327e+03, 2.480081107168559242e+02, 9.336728153404111197e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.375000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.039645502690914327e+03, 2.480081107168559242e+02, 9.336728153404111197e+01
1.038563916204585666e+03, 2.480039904346843116e+02, 9.340541463375410558e+01, 1.679704836905338006e-01, 4.259620312531159358e-01, 1.483807998741230004e-02, -8.937737471617167306e-02, 9.958873009889885886e-01, 3.375000000000000000e+00, 3.975697405277181851e+00, 2.430259472281824998e-02, 1.038566408535931259e+03, 2.479890211526777080e+02, 9.357269820219973155e+01
1.037167863740630537e+03, 2.479986722006359230e+02, 9.345463474558563632e+01, 3.847106410861707015e-01, 9.727218166256342835e-01, 1.427101457360985259e-02, -8.937853671752882256e-02, 9.958954841333869101e-01, 3.375000000000000000e+00, 3.949493601723398140e+00, 5.050639827660199921e-02, 1.037173353887359553e+03, 2.479643869448236160e+02, 9.383777526404813329e+01
1.035378575074794071e+03, 2.479918559411107708e+02, 9.351771904256246160e+01, 6.623772681051154354e-01, 1.668077472418599383e+00, 1.349539895478690799e-02, -8.938007325403249381e-02, 9.959061585873213440e-01, 3.375000000000000000e+00, 3.915911571308610561e+00, 8.408842869138971610e-02, 1.035387514009302777e+03, 2.479328242179653330e+02, 9.417740002335145277e+01
1.033105893253474505e+03, 2.479831982049902592e+02, 9.359784615546904263e+01, 1.014828289742110590e+00, 2.541713580295579700e+00, 1.242924508984204375e-02, -8.938208795691694741e-02, 9.959198543150741267e-01, 3.375000000000000000e+00, 3.873261592208037563e+00, 1.267384077919622709e-01, 1.033118506632892149e+03, 2.478927538359347125e+02, 9.460855737853263747e+01
1.030252098372100818e+03, 2.479723267302447880e+02, 9.369846135928990805e+01, 1.456979203129593836e+00, 3.621940632001613203e+00, 1.095786775964525603e-02, -8.938468715685625454e-02, 9.959368970150834777e-01, 3.375000000000000000e+00, 3.819713422797190727e+00, 1.802865772028094671e-01, 1.030268063513132802e+03, 2.478424732034644933e+02, 9.514955459344362509e+01
1.026719712645628761e+03, 2.479588701771942283e+02, 9.382300139268987493e+01, 2.003516109678478596e+00, 4.930025476596709311e+00, 8.922913375538027089e-03, -8.938794234650820902e-02, 9.959569154235288213e-01, 3.375000000000000000e+00, 3.753443047889673423e+00, 2.465569521103265771e-01, 1.026737589509921918e+03, 2.477803006361718872e+02, 9.581846377982807894e+01
1.022424348197319546e+03, 2.479425070719033783e+02, 9.397444148821753629e+01, 2.666044512323531457e+00, 6.470977623310393945e+00, 6.048306024902349101e-03, -8.939188036066360310e-02, 9.959781672907364047e-01, 3.375000000000000000e+00, 3.672873446999243452e+00, 3.271265530007564371e-01, 1.022440472802087470e+03, 2.477048786058242058e+02, 9.662982583910167023e+01
1.017312451462136096e+03, 2.479230334031331324e+02, 9.415466976435563140e+01, 3.441064172176084845e+00, 8.221289118589986344e+00, 1.596991306798871977e-03, -8.939643319928954057e-02, 9.959948430338436687e-01, 3.375000000000000000e+00, 3.577010352802138637e+00, 4.229896471978613626e-01, 1.017317946231422638e+03, 2.476163139867491054e+02, 9.758203254704400820e+01
1.011382163575864638e+03, 2.479004420895773535e+02, 9.436375175840085205e+01, 4.299551802593094330e+00, 1.011902368771220573e+01, -5.374815709738001678e-03, -8.939992743661924479e-02, 9.959813072193742789e-01, 3.375000000000000000e+00, 3.465836194920809632e+00, 5.341638050791903680e-01, 1.011359053549127225e+03, 2.475171927655956097e+02, 9.864612628493554780e+01
1.004702506610598221e+03, 2.478749960694445633e+02, 9.459925398436681121e+01, 5.181375689563401110e+00, 1.205822142202862146e+01, -1.575144313960726364e-02, -8.939697279344427372e-02, 9.958715144507287453e-01, 3.375000000000000000e+00, 3.340672830820342831e+00, 6.593271691796573908e-01, 1.004620891583543994e+03, 2.474131696049196876e+02, 9.975936147747410132e+01
9.974233657033664713e+02, 2.478472663271781187e+02, 9.485589199672088512e+01, 5.994858754604217133e+00, 1.389435834121395352e+01, -3.017432452334096668e-02, -8.937668249314510704e-02, 9.955407167796200829e-01, 3.375000000000000000e+00, 3.204378524100839343e+00, 7.956214758991604352e-01, 9.972424738617462481e+02, 2.473130699803068637e+02, 1.008241617537174193e+02
9.897693350193982269e+02, 2.478181084497760196e+02, 9.512574736100970085e+01, 6.630579868342073802e+00, 1.546652864064245847e+01, -4.880892430403689641e-02, -8.932266162041047064e-02, 9.948060871493139556e-01, 3.375000000000000000e+00, 3.061245031465967159e+00, 9.387549685340326189e-01, 9.894457024025339251e+02, 2.472276428586720556e+02, 1.017220494845852272e+02
9.820148715656234799e+02, 2.477885679757382036e+02, 9.539914364678182324e+01, 6.987263960659333861e+00, 1.663454510424020683e+01, -7.116219302324865159e-02, -8.921645853217430311e-02, 9.934668418276970669e-01, 3.375000000000000000e+00, 2.916536863802474233e+00, 1.083463136197525767e+00, 9.815176413213821434e+02, 2.471671061503859050e+02, 1.023409305161527243e+02
9.744460143935765473e+02, 2.477597345651328737e+02, 9.566599607966935537e+01, 7.001947030739556155e+00, 1.731631248675918044e+01, -9.607671982925136689e-02, -8.904459521033729341e-02, 9.913830359506252687e-01, 3.375000000000000000e+00, 2.775752366351804223e+00, 1.224247633648195999e+00, 9.737732890601021154e+02, 2.471381973070824642e+02, 1.026077821815194682e+02
9.673199286655400329e+02, 2.477325878835223421e+02, 9.591723788147196217e+01, 6.670684917957082405e+00, 1.751111165128596170e+01, -1.219709054092486256e-01, -8.880575519518456307e-02, 9.885527988316361592e-01, 3.375000000000000000e+00, 2.643814085646168710e+00, 1.356185914353831290e+00, 9.665062980039383547e+02, 2.471420765628136564e+02, 1.025117309477566323e+02
9.608349112137458405e+02, 2.477078833387383838e+02, 9.614587777320100770e+01, 6.043112116557964875e+00, 1.725677147572758585e+01, -1.473202182010372452e-01, -8.851121258498440003e-02, 9.851205604168122854e-01, 3.375000000000000000e+00, 2.524430639970880463e+00, 1.475569360029119759e+00, 9.599446375366958364e+02, 2.471747336779809530e+02, 1.020992271055076372e+02
9.551210592459290183e+02, 2.476861165335019734e+02, 9.634732896511968647e+01, 5.215639736283825378e+00, 1.653186788565429310e+01, -1.712519084390549673e-01, -8.817604855855508406e-02, 9.812735440826786393e-01, 3.375000000000000000e+00, 2.419789530710377612e+00, 1.580210469289622388e+00, 9.542278700469225896e+02, 2.472277382991518380e+02, 1.014654341132927016e+02
9.502377226946475730e+02, 2.476675135601988131e+02, 9.651949897833262071e+01, 4.300961435093401342e+00, 1.537348006049836435e+01, -1.931076617324639644e-01, -8.781993113939921825e-02, 9.772395257432496818e-01, 3.375000000000000000e+00, 2.330597123145757177e+00, 1.669402876854242823e+00, 9.494071733102309736e+02, 2.472910649999010388e+02, 1.007226815187007674e+02
9.461813528961696420e+02, 2.476520609002650701e+02, 9.666251292678087736e+01, 3.394582949811127737e+00, 1.388249673183628374e+01, -2.125543267468422981e-01, -8.746074066587403162e-02, 9.732272483975020760e-01, 3.375000000000000000e+00, 2.256365187041080134e+00, 1.743634812958920088e+00, 9.454598189877344794e+02, 2.473561689549771927e+02, 9.996630320142611481e+01
9.429018718835562822e+02, 2.476395677826834287e+02, 9.677813639105450250e+01, 2.563236411966685502e+00, 1.217762311704716183e+01, -2.295743557845600358e-01, -8.711107841847873234e-02, 9.693849984308988699e-01, 3.375000000000000000e+00, 2.195801539398611890e+00, 1.804198460601388332e+00, 9.423134180727211060e+02, 2.474170371152669077e+02, 9.926296699256531042e+01
9.403212254346009331e+02, 2.476297368614494303e+02, 9.686912130035753421e+01, 1.845191581927285940e+00, 1.036501638031946726e+01, -2.444052685525934243e-01, -8.677665851828079979e-02, 9.657825201566531126e-01, 3.375000000000000000e+00, 2.147186580939769662e+00, 1.852813419060230116e+00, 9.398702505593453225e+02, 2.474701590661464365e+02, 9.865122358786791779e+01
9.383505604289621260e+02, 2.476222296523712885e+02, 9.693860031670141097e+01, 1.256518394921837256e+00, 8.526235553262539568e+00, -2.574812377839232891e-01, -8.645513135689168738e-02, 9.624078773842830170e-01, 3.375000000000000000e+00, 2.108669892306667126e+00, 1.891330107693332874e+00, 9.380270302950627865e+02, 2.475139610835540793e+02, 9.814791609276748829e+01
9.369024135917101148e+02, 2.476167129658456645e+02, 9.698965710082546821e+01, 7.979584931843499707e-01, 6.721547418694219012e+00, -2.692796366649123918e-01, -8.614082930722129217e-02, 9.592018738534016098e-01, 3.375000000000000000e+00, 2.078468802667460480e+00, 1.921531197332539298e+00, 9.366875394810188027e+02, 2.475482011642774864e+02, 9.775508051727256031e+01
9.358966545077416868e+02, 2.476128815466526589e+02, 9.702511678150843011e+01, 4.615333007392877218e-01, 5.001378420829076354e+00, -2.802515768119741568e-01, -8.582772246554833118e-02, 9.560819294133631185e-01, 3.375000000000000000e+00, 2.054980065548893453e+00, 1.945019934451106325e+00, 9.357673089966779116e+02, 2.475733927366970022e+02, 9.746639148092732796e+01
9.352579125919908165e+02, 2.476104482720500357e+02, 9.704763667193982712e+01, 2.338513830446961039e-01, 3.420243509054758047e+00, -2.905052907884450031e-01, -8.552117733082542639e-02, 9.530439676383616332e-01, 3.375000000000000000e+00, 2.036827264251291680e+00, 1.963172735748708320e+00, 9.351899774932555829e+02, 2.475905052193789686e+02, 9.727051234661499279e+01
9.349062320358104898e+02, 2.476091085519776698e+02, 9.706003574486229013e+01, 9.671088197054003577e-02, 2.037873516027973508e+00, -2.995335600788777697e-01, -8.524693840822709923e-02, 9.502697542690167198e-01, 3.375000000000000000e+00, 2.022866845158583171e+00, 1.977133154841416829e+00, 9.348772638699601885e+02, 2.476008819282237994e+02, 9.715193875199699391e+01
9.347534809714827588e+02, 2.476085266498413091e+02, 9.706542123334693883e+01, 2.692964271169293045e-02, 8.971267703712100250e-01, -3.066120918009868079e-01, -8.503467628499958297e-02, 9.480285486157727926e-01, 3.375000000000000000e+00, 2.012171005543957669e+00, 1.987828994456042331e+00, 9.347452240164009254e+02, 2.476062382427460591e+02, 9.709095144177386771e+01
9.347173333333333858e+02, 2.476083889461339425e+02, 9.706669567742271454e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.375000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 9.347173333333333858e+02, 2.476083889461339425e+02, 9.706669567742271454e+01
1.039648625589968105e+03, 2.555995891726900595e+02, 9.404560104032847789e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.416666666666666519e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.039648625589968105e+03, 2.555995891726900595e+02, 9.404560104032847789e+01
1.038567050917309189e+03, 2.555956232512362476e+02, 9.408275985930274032e+01, 1.679293369808234904e-01, 4.248728741983839874e-01, 1.390986996122028398e-02, -8.855344828014040381e-02, 9.959742980194611350e-01, 3.416666666666666519e+00, 3.975697405277181851e+00, 2.430259472281824998e-02, 1.038569386764807405e+03, 2.555807977314140658e+02, 9.425001717602546591e+01
1.037171015135036441e+03, 2.555905042627843216e+02, 9.413072237379796547e+01, 3.846166495125292184e-01, 9.702342241788696198e-01, 1.334280554454032527e-02, -8.855454095783653334e-02, 9.959819590815625068e-01, 3.416666666666666519e+00, 3.949493601723398140e+00, 5.050639827660199921e-02, 1.037176146936646546e+03, 2.555565482784033406e+02, 9.451380281289554830e+01
1.035381750369162773e+03, 2.555839433810431558e+02, 9.419219475033639810e+01, 6.622160645837150694e-01, 1.663810750946085326e+00, 1.256720488838092807e-02, -8.855598282077238592e-02, 9.959919192784350006e-01, 3.416666666666666519e+00, 3.915911571308610561e+00, 8.408842869138971610e-02, 1.035390072464666446e+03, 2.555254785932949915e+02, 9.485177243909848244e+01
1.033109103312119487e+03, 2.555756100315774688e+02, 9.427027431591781692e+01, 1.014582723882879511e+00, 2.535210631899291744e+00, 1.150109263272792309e-02, -8.855786776446389341e-02, 9.960046329838355694e-01, 3.416666666666666519e+00, 3.873261592208037563e+00, 1.267384077919622709e-01, 1.033120771954228076e+03, 2.554860342784647571e+02, 9.528082769444229427e+01
1.030255359724797472e+03, 2.555651459155041323e+02, 9.436831816258036554e+01, 1.456629638084238954e+00, 3.612671288459706087e+00, 1.002980441312693698e-02, -8.856028879585556290e-02, 9.960203202103002917e-01, 3.416666666666666519e+00, 3.819713422797190727e+00, 1.802865772028094671e-01, 1.030269969194130454e+03, 2.554365394621902965e+02, 9.581918578097884165e+01
1.026723050536467781e+03, 2.555521936329242294e+02, 9.448967495930305915e+01, 2.003041448110976397e+00, 4.917404383679334856e+00, 7.995019593464861365e-03, -8.856329963980386077e-02, 9.960384639252694017e-01, 3.416666666666666519e+00, 3.753443047889673423e+00, 2.465569521103265771e-01, 1.026739064560337283e+03, 2.553753389474716187e+02, 9.648482934283418899e+01
1.022427801145097760e+03, 2.555364437987783504e+02, 9.463724349859850804e+01, 2.665425972151445499e+00, 6.454405790003452381e+00, 5.120790143781321115e-03, -8.856689705507089783e-02, 9.960570677698842301e-01, 3.416666666666666519e+00, 3.672873446999243452e+00, 3.271265530007564371e-01, 1.022441449790042839e+03, 2.553010970699159543e+02, 9.729222395892668374e+01
1.017316077117037707e+03, 2.555177001128347172e+02, 9.481286302132468791e+01, 3.440298019779353123e+00, 8.200229830324175850e+00, 6.704770939202271164e-04, -8.857093239887679770e-02, 9.960696463573519566e-01, 3.416666666666666519e+00, 3.577010352802138637e+00, 4.229896471978613626e-01, 1.017318383185871653e+03, 2.552139247985919042e+02, 9.823972247356385878e+01
1.011386043524023194e+03, 2.554959558467725174e+02, 9.501659656868341131e+01, 4.298658367337526265e+00, 1.009310033364011616e+01, -6.299632065604639231e-03, -8.857364735536840672e-02, 9.960497094171578691e-01, 3.416666666666666519e+00, 3.465836194920809632e+00, 5.341638050791903680e-01, 1.011358962840032746e+03, 2.551163830786439348e+02, 9.929837831339328602e+01
1.004706748031022244e+03, 2.554714641847895109e+02, 9.524607192380602783e+01, 5.180410394556040465e+00, 1.202733594763633107e+01, -1.667376190484459383e-02, -8.856960633605298616e-02, 9.959304245264410937e-01, 3.416666666666666519e+00, 3.340672830820342831e+00, 6.593271691796573908e-01, 1.004620370231663628e+03, 2.550140645052775596e+02, 1.004055269594647939e+02
9.974280955811830154e+02, 2.554447747988086235e+02, 9.549613891926854592e+01, 5.993920130500759669e+00, 1.385880100691912453e+01, -3.109345840068459405e-02, -8.854795209596946770e-02, 9.955864889723518019e-01, 3.416666666666666519e+00, 3.204378524100839343e+00, 7.956214758991604352e-01, 9.972417228618764966e+02, 2.549156932384457548e+02, 1.014637528849004156e+02
9.897746841371675828e+02, 2.554167112453545201e+02, 9.575908121772731363e+01, 6.629801329624998019e+00, 1.542702199226212123e+01, -4.972457863684087015e-02, -8.849242137291386812e-02, 9.948349398965374846e-01, 3.416666666666666519e+00, 3.061245031465967159e+00, 9.387549685340326189e-01, 9.894450189308209929e+02, 2.548318906311012029e+02, 1.023548049362563290e+02
9.820209491709042595e+02, 2.553882798252895441e+02, 9.602547025333362285e+01, 6.986788554078290581e+00, 1.659219130657193375e+01, -7.207413843475286852e-02, -8.838478156308171574e-02, 9.934754395338288857e-01, 3.416666666666666519e+00, 2.916536863802474233e+00, 1.083463136197525767e+00, 9.815173812067456538e+02, 2.547727470578778366e+02, 1.029668500165446119e+02
