airfoil,camber,camber_pos,thickness,t_over_c,Re,mach,alpha,CL,CD,CM,Cpmin,Top_Xtr,Bot_Xtr,mach_crit,analysis_confidence
naca1412,1,4,12,0.12,3000000.0,0.43193,10.5,1.167931036648698,0.020403887254551008,-0.10329119345435119,-5.000219112555722,0.01779612037586761,0.9999536373597722,0.3322848258998644,0.9720292420475122
naca1412,1,4,12,0.12,3000000.0,0.43193,11.0,1.0858442902359318,0.023308459254491792,-0.10995175923332286,-5.267229805663358,0.01624894726392287,0.9999453156963951,0.32489425434809854,0.9737093074245191
naca1412,1,4,12,0.12,3000000.0,0.43193,11.5,0.9996114013153845,0.026320038748738873,-0.11407184207766795,-5.531452820638333,0.015270872737924027,0.9999355396166234,0.3180421324508585,0.9751416960876059
naca1412,1,4,12,0.12,3000000.0,0.43193,12.0,0.932813719621558,0.029418451936696684,-0.11776607754339033,-5.793899350849492,0.014618228932641805,0.9999240626374349,0.3116443387456487,0.9763501124309423
naca1412,1,4,12,0.12,3000000.0,0.43193,12.5,0.8924067560926526,0.03258601976341113,-0.12232109858243223,-6.05379301287917,0.0140665993787929,0.9999106032261239,0.3056710867461572,0.9773402746736496
naca1412,1,4,12,0.12,3000000.0,0.43193,13.0,0.8735498518674679,0.035804733316311295,-0.12774714233096043,-6.308558675045156,0.01347670749834402,0.9998948446774942,0.30013353681896787,0.9781032954918741
naca1412,1,4,12,0.12,3000000.0,0.43193,13.5,0.8683693699677846,0.039058958429008875,-0.13333499037097468,-6.553908495182286,0.012802716262524397,0.9998764388209159,0.2950723355063246,0.9786191868214976
naca1412,1,4,12,0.12,3000000.0,0.43193,14.0,0.8702447648062676,0.042344600089238404,-0.1382454821635156,-6.784291576690773,0.012057093155570653,0.9998550164145239,0.2905429900179227,0.9788665095215952
naca1412,1,4,12,0.12,3000000.0,0.43193,14.5,0.8746648914436995,0.04568432425558269,-0.14187031751362825,-6.993723752810897,0.011257052466508027,0.9998302085633537,0.2865992734540652,0.9788400490057458
naca1412,1,4,12,0.12,3000000.0,0.43193,15.0,0.8788727906756872,0.04914331045524824,-0.1439766055375322,-7.176295957123513,0.010383576361450658,0.9998016853596807,0.28328753944840845,0.9785694510853211
naca1412,1,4,12,0.12,3000000.0,0.43193,15.5,0.8812377650017925,0.05283738615373462,-0.14462493858935438,-7.32538792708074,0.009382057076026008,0.9997692198177953,0.2806654646260149,0.9781251097251437
naca1412,1,4,12,0.12,3000000.0,0.43193,16.0,0.8806609333928468,0.05693282017145636,-0.14392112597912343,-7.431773869757211,0.008205968419105023,0.9997327859608905,0.2788377182331354,0.9776045849019909
naca1412,1,4,12,0.12,3000000.0,0.43193,16.5,0.8762152537665048,0.06165238530139749,-0.14178643166770052,-7.482255057493208,0.006873243404920307,0.9996926971911502,0.27798265133317707,0.9771102083824241
naca1412,1,4,12,0.12,3000000.0,0.43193,17.0,0.8671179220486392,0.06731583573554087,-0.13792372104745432,-7.460308967624202,0.005499467705657292,0.9996497806347197,0.2783534283460885,0.9767424953397054
naca1412,1,4,12,0.12,3000000.0,0.43193,17.5,0.8530012232747223,0.0744255335749995,-0.13195336824093407,-7.348344369274696,0.004284235812008117,0.9996055598439132,0.2802680702265689,0.9766244175449358
naca1412,1,4,12,0.12,3000000.0,0.43193,18.0,0.8345842475483916,0.08374346146093853,-0.12349841483120898,-7.129169942004804,0.0034298186828625194,0.9995623803393558,0.28413152473763914,0.9769319542225111
naca1412,1,4,12,0.12,3000000.0,0.43193,18.5,0.8159890778313021,0.09626049430143008,-0.11223259090336975,-6.785322617302607,0.00297512347277627,0.9995233715705375,0.2905231799755369,0.9778722429282364
naca1412,1,4,12,0.12,3000000.0,0.43193,19.0,0.8150999469891544,0.11303517632921475,-0.09897038888217567,-6.302217115548745,0.0026454208539979144,0.9994921304222201,0.3002677852000653,0.9795596993991375
naca1412,1,4,12,0.12,3000000.0,0.43193,19.5,0.8997758634345391,0.13501466956433142,-0.09640422728209472,-5.688109712223758,0.002036964101278646,0.9994720862163915,0.31417692771158656,0.9818174405176023
naca1412,1,4,12,0.12,3000000.0,0.43193,20.0,1.1257506959203154,0.16287893662556985,-0.1399972338991308,-4.9944024956824045,0.0010786074528041226,0.9994656801703015,0.33245143936308685,0.9840653214509282
naca1412,1,4,12,0.12,5000000.0,0.43193,-8.0,-0.8466953650049949,0.009000211185108645,-0.009808855411176867,-3.8238233142369342,0.9531309105309113,0.023613113240001263,0.3720856188364752,0.9667120971612135
naca1412,1,4,12,0.12,5000000.0,0.43193,-7.5,-0.7903561596951345,0.008041221267131464,-0.01655446787318064,-3.520313600084497,0.9412312340547013,0.02682981047305805,0.38489834895416497,0.9650245903791914
naca1412,1,4,12,0.12,5000000.0,0.43193,-7.0,-0.7313892537822696,0.007444781207280107,-0.02108762777142025,-3.219425021491305,0.9246395874774717,0.031051044239765742,0.3990051185630622,0.9633981802788392
naca1412,1,4,12,0.12,5000000.0,0.43193,-6.5,-0.6708926193965311,0.007083695359465321,-0.02395876074101688,-2.9208610153965933,0.9017081378499582,0.03629544565172263,0.4146639099475594,0.962033290641564
naca1412,1,4,12,0.12,5000000.0,0.43193,-6.0,-0.6092583756380563,0.006826610423600147,-0.025699093963795636,-2.62666666800625,0.8715255075849617,0.04239811590343593,0.4320637697168812,0.9611667430442538
naca1412,1,4,12,0.12,5000000.0,0.43193,-5.5,-0.546857426692557,0.006600134899925897,-0.02673907119893174,-2.340695891573779,0.8359586592821608,0.04912503411461268,0.4512911886718156,0.9609109489658642
naca1412,1,4,12,0.12,5000000.0,0.43193,-5.0,-0.48415699288693004,0.006396031022064966,-0.027367513910162018,-2.067485871430778,0.8002291751591232,0.05641061362446067,0.4723264527055651,0.9611121286814537
naca1412,1,4,12,0.12,5000000.0,0.43193,-4.5,-0.42156982550442545,0.006212527706360611,-0.02774896359713025,-1.8110268408960033,0.7687859478261584,0.06472771055449103,0.4950730774315442,0.9614617510531439
naca1412,1,4,12,0.12,5000000.0,0.43193,-4.0,-0.35936143552522315,0.006045719271461024,-0.027976227899404058,-1.5743329215050799,0.7409029845788957,0.07567964187789042,0.5193633556377715,0.9617447229369604
naca1412,1,4,12,0.12,5000000.0,0.43193,-3.5,-0.2977067593381121,0.005886119790489189,-0.028091974518364746,-1.358727409380786,0.7123349716978138,0.09285211320311486,0.5450360507386981,0.9619447426408592
naca1412,1,4,12,0.12,5000000.0,0.43193,-3.0,-0.23650583874208705,0.0057256561329960395,-0.028078488484096224,-1.1588108534205839,0.6794103205794993,0.12138671852997032,0.572760841015101,0.9622401706186582
naca1412,1,4,12,0.12,5000000.0,0.43193,-2.5,-0.17509194939129416,0.0055828674995115285,-0.027988920183897172,-0.9645587925937219,0.6412018164127308,0.16111558533321108,0.604458192278354,0.9624003614510868
naca1412,1,4,12,0.12,5000000.0,0.43193,-2.0,-0.11315452781490669,0.005486134007753656,-0.02805727779857527,-0.8347640645464819,0.5998769857344629,0.20251880979120504,0.6290441092960591,0.9614055577225227
naca1412,1,4,12,0.12,5000000.0,0.43193,-1.5,-0.05115144532929149,0.0054193324704445755,-0.028245811632349016,-0.7219663603091798,0.5595020396090434,0.24253353718643603,0.6532506443891083,0.9594360095622128
naca1412,1,4,12,0.12,5000000.0,0.43193,-1.0,0.010906465539964988,0.005351100194833997,-0.028342222195710354,-0.6046248712728584,0.5228426768734963,0.28529738767657736,0.681969990844865,0.9578956014631924
naca1412,1,4,12,0.12,5000000.0,0.43193,-0.5,0.07331404250289908,0.0052720238615849265,-0.02838089850336598,-0.5044839693869579,0.489988966377608,0.3309440343043934,0.7101082193899477,0.9582197562113285
naca1412,1,4,12,0.12,5000000.0,0.43193,0.0,0.1355774227694903,0.005199715444547392,-0.028646645433414667,-0.5445354364597713,0.4580408122223703,0.3797781393229927,0.6983948979229063,0.9597551828998588
naca1412,1,4,12,0.12,5000000.0,0.43193,0.5,0.19724112765036203,0.005163268124483789,-0.02908291489420042,-0.6071644658903312,0.4233713306433923,0.4352965342440832,0.6813037141327454,0.9603932567370901
naca1412,1,4,12,0.12,5000000.0,0.43193,1.0,0.25856627124339304,0.005172666928778086,-0.029514914349126876,-0.6862253255645373,0.38770395671264773,0.4927581213265716,0.6615763453679686,0.9595337974232353
naca1412,1,4,12,0.12,5000000.0,0.43193,1.5,0.319972058881334,0.0052121815190406765,-0.02977049385054907,-0.7778840584713357,0.3522833433717213,0.5530409253940893,0.6408812464019129,0.9578238204446116
naca1412,1,4,12,0.12,5000000.0,0.43193,2.0,0.3815988940125123,0.005282196349824654,-0.029692757571573348,-0.8809487205116844,0.31267666257085763,0.6138101637185835,0.6199327635856485,0.9568201762970161
naca1412,1,4,12,0.12,5000000.0,0.43193,2.5,0.4429843633738675,0.005384903034733329,-0.02947099823932276,-1.0009841551610619,0.2692529128259366,0.6677825737102229,0.5980903638004733,0.9574094843006411
naca1412,1,4,12,0.12,5000000.0,0.43193,3.0,0.5038429625639678,0.005524743704465113,-0.029322442666191023,-1.1247501452972666,0.226155845573393,0.7149608364773126,0.5779409605202966,0.9581667471461267
naca1412,1,4,12,0.12,5000000.0,0.43193,3.5,0.5642322507045178,0.005721187431325859,-0.029157324371573343,-1.2567397096664077,0.18344835296847592,0.7680415592392604,0.558641942174258,0.9568746997667433
naca1412,1,4,12,0.12,5000000.0,0.43193,4.0,0.6240247386549644,0.00598136003914346,-0.028762362830312894,-1.4582243910188373,0.14160710235738952,0.8319333133259238,0.5327097124752469,0.9526252835298418
naca1412,1,4,12,0.12,5000000.0,0.43193,4.5,0.6831440601919698,0.006271268149181443,-0.028162315662975966,-1.6676289950682448,0.10832355793624984,0.8904819350998439,0.5093572089265488,0.9474560819884089
naca1412,1,4,12,0.12,5000000.0,0.43193,5.0,0.7418733762474892,0.006559817091711595,-0.02754610314173304,-1.887730270794828,0.08680168569012967,0.9309510508486388,0.48792064183283,0.9437294813506285
naca1412,1,4,12,0.12,5000000.0,0.43193,5.5,0.8007715640615563,0.006850763489158441,-0.027187137655410636,-2.127016432677917,0.07276332877732201,0.9552781614234656,0.46748849353027183,0.941935272761021
naca1412,1,4,12,0.12,5000000.0,0.43193,6.0,0.8604205569564994,0.0071604379038309,-0.027490524757827244,-2.3863345336617887,0.06220884152255883,0.9697767570285939,0.448047817079391,0.941903317289029
naca1412,1,4,12,0.12,5000000.0,0.43193,6.5,0.9210381031366439,0.007500749763501426,-0.028885895435042705,-2.662247062038681,0.053261786396016836,0.9790824401174714,0.42984128875788497,0.9433692788728932
naca1412,1,4,12,0.12,5000000.0,0.43193,7.0,0.9822923400726081,0.007886261405555458,-0.0317872662500401,-2.9501272971572914,0.0452950296250604,0.9858066217448656,0.41304648068093647,0.9459573196594829
naca1412,1,4,12,0.12,5000000.0,0.43193,7.5,1.043421037704725,0.008394390296567295,-0.036625919744307456,-3.2456366146430415,0.03818857775714019,0.991308374962678,0.3977139510372206,0.9492110619411195
naca1412,1,4,12,0.12,5000000.0,0.43193,8.0,1.1032064731829123,0.009151449944045136,-0.04385155863829846,-3.5456690669702318,0.03194624836707653,0.9962331324400518,0.38377693828172266,0.9526991539830306
naca1412,1,4,12,0.12,5000000.0,0.43193,8.5,1.1592835953977108,0.010278009009228211,-0.053818965703810846,-3.847929781707122,0.026655974794340963,0.9999762247727372,0.3711219498290275,0.9561074802722397
naca1412,1,4,12,0.12,5000000.0,0.43193,9.0,1.206326382875426,0.011875415888383454,-0.06647204328010993,-4.148935473569933,0.022430245320971754,0.9999718660681967,0.35968591134489797,0.9592570755339015
naca1412,1,4,12,0.12,5000000.0,0.43193,9.5,1.233758217431379,0.014041461997760296,-0.08085762825752489,-4.443629457886261,0.019194027562784554,0.9999667419734496,0.34945286492317784,0.9620555736006245
naca1412,1,4,12,0.12,5000000.0,0.43193,10.0,1.2267386278172592,0.016573014859552412,-0.09495687482874914,-4.729317716966979,0.016860540455289657,0.9999607181924645,0.34031920752480144,0.9644967626666997
naca1412,1,4,12,0.12,5000000.0,0.43193,10.5,1.17550754369654,0.019319332710261733,-0.10636121333808876,-5.0080149790577755,0.015358060942834519,0.9999536373597722,0.3320619075125348,0.9666539915513583
naca1412,1,4,12,0.12,5000000.0,0.43193,11.0,1.0904438292697403,0.022210948108684604,-0.113842731364523,-5.2831931110137065,0.014472052091802143,0.9999453156963951,0.3244677571383107,0.9685908372063944
naca1412,1,4,12,0.12,5000000.0,0.43193,11.5,1.001496089015789,0.025213911661337816,-0.11859231801516654,-5.5572486879237735,0.01387556925186908,0.9999355396166234,0.3173959474719078,0.9703292282497928
naca1412,1,4,12,0.12,5000000.0,0.43193,12.0,0.9343582988457421,0.028306836523961685,-0.12297995303832018,-5.831154750511713,0.013274725336027153,0.9999240626374349,0.31076677671657765,0.9718686700821131
naca1412,1,4,12,0.12,5000000.0,0.43193,12.5,0.8956872050625582,0.03147037315214852,-0.1284386322752257,-6.104388781368125,0.01249408319287393,0.9999106032261239,0.30454723950781526,0.9731991638837558
naca1412,1,4,12,0.12,5000000.0,0.43193,13.0,0.8796248419117445,0.034682999292971334,-0.13501778482011204,-6.37473014219303,0.011480185385208579,0.9998948446774942,0.29874324180235673,0.9743033274389578
naca1412,1,4,12,0.12,5000000.0,0.43193,13.5,0.877708820191156,0.03792179111140383,-0.14201625624678052,-6.638110109508611,0.010267717663000962,0.9998764388209159,0.29339279242101485,0.9751568956661556
naca1412,1,4,12,0.12,5000000.0,0.43193,14.0,0.8831006109251299,0.04116823288970354,-0.1485451131865632,-6.888738250037013,0.00893636103915856,0.9998550164145239,0.2885562714053532,0.9757358531192473
naca1412,1,4,12,0.12,5000000.0,0.43193,14.5,0.8911028998881847,0.04441932469162926,-0.15381766948358305,-7.119644474782019,0.0075653584205403876,0.9998302085633537,0.2843030224663333,0.976032271265425
naca1412,1,4,12,0.12,5000000.0,0.43193,15.0,0.8986678750645882,0.04770204292400353,-0.15730102897579493,-7.323370353299278,0.006195124461739421,0.9998016853596807,0.2807004701075621,0.9760697692502238
naca1412,1,4,12,0.12,5000000.0,0.43193,15.5,0.9038874268597564,0.051087188577802034,-0.1587775122053874,-7.49209291701278,0.004812674749136552,0.9997692198177953,0.27781691467078684,0.9759069091922371
naca1412,1,4,12,0.12,5000000.0,0.43193,16.0,0.9055600445544608,0.05470079979809077,-0.15827868593677466,-7.616658221037857,0.003368904143605117,0.9997327859608905,0.27574332015959163,0.9756271789219558
naca1412,1,4,12,0.12,5000000.0,0.43193,16.5,0.902807657410792,0.058735880161513834,-0.15589529415392744,-7.684925602304049,0.0018190406104719608,0.9996926971911502,0.27462611463001435,0.9753203906421177
naca1412,1,4,12,0.12,5000000.0,0.43193,17.0,0.8948606094219854,0.06347132215638387,-0.15156518782309691,-7.680752823643873,0.00035021936528030435,0.9996497806347197,0.27469401952424133,0.9750593864773378
naca1412,1,4,12,0.12,5000000.0,0.43193,17.5,0.881170515308502,0.06931182334084202,-0.14498361974474575,-7.585132106491753,0.0003944401560868478,0.9996055598439132,0.2762638001131352,0.9748835016342144
naca1412,1,4,12,0.12,5000000.0,0.43193,18.0,0.861976468514232,0.07686202350626048,-0.13571204851345306,-7.380069609132434,0.0004376196606441329,0.9995623803393558,0.27972160791702516,0.9748097182787803
naca1412,1,4,12,0.12,5000000.0,0.43193,18.5,0.8397623973377533,0.08700528694177556,-0.1234459983298017,-7.053891120729055,0.0004766284294625827,0.9995233715705375,0.28549526281977355,0.9748763162795004
naca1412,1,4,12,0.12,5000000.0,0.43193,19.0,0.8240014439175418,0.10089132879233635,-0.10862795157883828,-6.605193523484989,0.0005078695777799906,0.9994921304222201,0.2940459928610474,0.9751896518166178
naca1412,1,4,12,0.12,5000000.0,0.43193,19.5,0.8496068451055275,0.11974218395474415,-0.09659615650517002,-6.0437105925010774,0.0005279137836085065,0.9994720862163915,0.3058965136229974,0.975924117817415
naca1412,1,4,12,0.12,5000000.0,0.43193,20.0,1.0087309089941583,0.14452418519849253,-0.12206083297679535,-5.391123891749104,0.0005343198296986067,0.9994656801703015,0.3216271723705611,0.9772257744433699
naca1412,1,4,12,0.12,10000000.0,0.43193,-8.0,-0.858089430589286,0.008277386803560544,-0.005686302631494639,-3.8520823799053554,0.8971222999455812,0.02021340232528449,0.37095670143203135,0.9740623827817141
naca1412,1,4,12,0.12,10000000.0,0.43193,-7.5,-0.8001585598352139,0.0073566128437303905,-0.013121789066873366,-3.551371672754192,0.8650918934218593,0.022510502147574347,0.38352607468678357,0.9743296231160387
naca1412,1,4,12,0.12,10000000.0,0.43193,-7.0,-0.7393281529352228,0.006800521251412075,-0.018442827127854566,-3.2543274672326605,0.828847472383726,0.02555450435927728,0.3972886136153144,0.9747591917024624
naca1412,1,4,12,0.12,10000000.0,0.43193,-6.5,-0.6773698466573956,0.006488576441321893,-0.022034146574151686,-2.9619162969995494,0.7935343458508871,0.029406282036443143,0.4124003107629993,0.9751547679685914
naca1412,1,4,12,0.12,10000000.0,0.43193,-6.0,-0.6150104469764097,0.00629404122450737,-0.024308225580116343,-2.6757261987935617,0.7628621236053185,0.03407892097887818,0.4290083316646236,0.9753079821919504
naca1412,1,4,12,0.12,10000000.0,0.43193,-5.5,-0.5524897456071459,0.006138847038475576,-0.025658335549010813,-2.396783366798791,0.7357358019408382,0.03956069353460697,0.4473151753016277,0.9751089363063571
naca1412,1,4,12,0.12,10000000.0,0.43193,-5.0,-0.4898448931018882,0.006011234496103718,-0.026419187729116347,-2.12600675146688,0.7081177307004483,0.045801744775707136,0.467569291283806,0.9745588748742892
naca1412,1,4,12,0.12,10000000.0,0.43193,-4.5,-0.4270780880139241,0.005906208806144247,-0.026844145785281177,-1.8649699533765896,0.6768842803338042,0.05276254708813586,0.4900098236137245,0.9737474138668076
naca1412,1,4,12,0.12,10000000.0,0.43193,-4.0,-0.36424681630050343,0.005815017735849859,-0.027104005010012474,-1.6159389017270909,0.6415804451780748,0.060653541132673135,0.5148266506510698,0.9728514356574176
naca1412,1,4,12,0.12,10000000.0,0.43193,-3.5,-0.30151486834092933,0.0057270410505297865,-0.027303398589841377,-1.3818598274081824,0.6041227981594443,0.07036440639067419,0.5420911651447023,0.9720981916972234
naca1412,1,4,12,0.12,10000000.0,0.43193,-3.0,-0.23910871189351707,0.005630298837995081,-0.027493649874759992,-1.1658354738959817,0.5672806546466035,0.08412514053151389,0.571710545922794,0.9716539431099983
naca1412,1,4,12,0.12,10000000.0,0.43193,-2.5,-0.17712687023870927,0.005513722385661315,-0.027666412372916113,-0.9721542309457754,0.5327567566961865,0.10596450775399985,0.6031125858856182,0.9715639304951122
naca1412,1,4,12,0.12,10000000.0,0.43193,-2.0,-0.11521558566240757,0.0053824113771733136,-0.027794536032732218,-0.8168373127992639,0.5008097427336177,0.13888926466387827,0.6326985242279053,0.9716778619484711
naca1412,1,4,12,0.12,10000000.0,0.43193,-1.5,-0.05286992787304101,0.005269902377936316,-0.028008367177687225,-0.6991654626806919,0.47005762366427417,0.17769592498083853,0.6585221586998004,0.9711961178319485
naca1412,1,4,12,0.12,10000000.0,0.43193,-1.0,0.009678441014731533,0.0051988361821740025,-0.02842870861975008,-0.592215154535855,0.43812995884790723,0.21452313531797812,0.6852570625570849,0.969251900934154
naca1412,1,4,12,0.12,10000000.0,0.43193,-0.5,0.0721077317964126,0.005160583997198179,-0.028897453791900403,-0.4969543697392238,0.40558724824031156,0.2504130580446958,0.7123851559593647,0.9660000555010636
naca1412,1,4,12,0.12,10000000.0,0.43193,0.0,0.134711260079848,0.00514583170601493,-0.029199783193835958,-0.539635845626257,0.37466206959572745,0.2890938583872838,0.6997931418451647,0.962500101156115
naca1412,1,4,12,0.12,10000000.0,0.43193,0.5,0.19776423810211663,0.005158027720196236,-0.029260294814743844,-0.603405386994796,0.342959834543112,0.32988007425335825,0.6822906963258337,0.9606194345679763
naca1412,1,4,12,0.12,10000000.0,0.43193,1.0,0.26070466775629764,0.005203503956272908,-0.029273348705702935,-0.6818043469871614,0.306649093438797,0.37189468212244947,0.6626304630682687,0.9612590973388531
naca1412,1,4,12,0.12,10000000.0,0.43193,1.5,0.3228454097491269,0.005278042186095022,-0.02938774015489073,-0.7705077111799155,0.26744808812206716,0.41940059950083647,0.6424696304458143,0.9635406572465273
naca1412,1,4,12,0.12,10000000.0,0.43193,2.0,0.38428037949107813,0.005376430180597137,-0.029597178881813593,-0.8793282878676921,0.2287773955338845,0.47081897008718937,0.6202453158995104,0.9661341952455442
naca1412,1,4,12,0.12,10000000.0,0.43193,2.5,0.4453938507463001,0.005496188347238778,-0.029804038433071542,-0.9956558732092081,0.19056364425364544,0.5243808906269644,0.5990085604758474,0.9680173084457078
naca1412,1,4,12,0.12,10000000.0,0.43193,3.0,0.506383581985814,0.00564075397107713,-0.029847521988835786,-1.1149520382859075,0.15215950597570288,0.5797565317481029,0.5794586419769594,0.968692647389534
naca1412,1,4,12,0.12,10000000.0,0.43193,3.5,0.5674070523480036,0.00579871372692199,-0.029785909795722737,-1.2766183019968518,0.11869838693043037,0.6328016413607945,0.555906697554556,0.9684943944648438
naca1412,1,4,12,0.12,10000000.0,0.43193,4.0,0.6285825109401664,0.005946458180577417,-0.02980999538957295,-1.479371666472086,0.09518459051053134,0.6791853821679452,0.5301996221152553,0.967734023838429
naca1412,1,4,12,0.12,10000000.0,0.43193,4.5,0.6899284841565815,0.006085307144418047,-0.029959229524663965,-1.6956158955897707,0.07964756015405049,0.7225226646849728,0.5064696403672854,0.9659950086556257
naca1412,1,4,12,0.12,10000000.0,0.43193,5.0,0.7514423656589286,0.006230966266585818,-0.030258436047972334,-1.9290988455554798,0.06823915756881363,0.7747152390005506,0.48419233571483083,0.9629216150715157
naca1412,1,4,12,0.12,10000000.0,0.43193,5.5,0.8129181066387189,0.006397968614136901,-0.030739182965951826,-2.180463829214149,0.0585895930149413,0.8366566488709987,0.4632713667511433,0.9590694227184182
naca1412,1,4,12,0.12,10000000.0,0.43193,6.0,0.8738081230624081,0.006598170632822904,-0.0314776089204416,-2.4460167076881403,0.04983243592623212,0.8923438208674758,0.44391141288741565,0.9558730971699065
naca1412,1,4,12,0.12,10000000.0,0.43193,6.5,0.9337075888727965,0.006836364110620608,-0.032772698397369106,-2.720739518923125,0.04187716068533486,0.9315940081862382,0.4262616962302027,0.9542549768917695
naca1412,1,4,12,0.12,10000000.0,0.43193,7.0,0.9926555555719968,0.007129652292491254,-0.03515607101506792,-3.0009135337238524,0.03482565494339105,0.9563743791507786,0.4102843647188986,0.9540873760484161
naca1412,1,4,12,0.12,10000000.0,0.43193,7.5,1.0508371601704447,0.007561122284063959,-0.03925947978118577,-3.284425842165228,0.028735622073474233,0.9719106024293309,0.39582608773430317,0.9548299007412483
naca1412,1,4,12,0.12,10000000.0,0.43193,8.0,1.1079884436500522,0.008244772117485248,-0.045695813973277495,-3.570779681162627,0.023592510975493676,0.9820630251200011,0.3826759713278081,0.9560292555938638
naca1412,1,4,12,0.12,10000000.0,0.43193,8.5,1.1624695433708498,0.009285636257929851,-0.054952641977144674,-3.8603979829387827,0.01949749342473315,0.9891595401482728,0.3706264522562041,0.9574310660049175
naca1412,1,4,12,0.12,10000000.0,0.43193,9.0,1.209441447227526,0.01078309172576445,-0.06715069476837049,-4.152406481141274,0.016659073238117356,0.9946668288435628,0.35956012272354126,0.958915860985695
naca1412,1,4,12,0.12,10000000.0,0.43193,9.5,1.238280593221214,0.012850466573856549,-0.08156373236040845,-4.443588458036072,0.014967832361615993,0.9994193329058182,0.34945422868504034,0.9604054255910925
naca1412,1,4,12,0.12,10000000.0,0.43193,10.0,1.232620843938614,0.015319348103828264,-0.0962786828540054,-4.731831797432759,0.014011232522822863,0.9999607181924645,0.3402419633259771,0.9618622186649565
naca1412,1,4,12,0.12,10000000.0,0.43193,10.5,1.179677392494968,0.018058707159747632,-0.10866616270515125,-5.018967354895773,0.013348194817270585,0.9999536373597722,0.33174948149693917,0.9633153827566652
naca1412,1,4,12,0.12,10000000.0,0.43193,11.0,1.089302812765573,0.020998231254265802,-0.11713856849842466,-5.3077970786797914,0.012642253508525785,0.9999453156963951,0.32381365340450674,0.9647817560646953
naca1412,1,4,12,0.12,10000000.0,0.43193,11.5,0.9961723347220557,0.024086738032939058,-0.12292833160678296,-5.599456605216652,0.011699595910794364,0.9999355396166234,0.3163470034032604,0.966228771600718
naca1412,1,4,12,0.12,10000000.0,0.43193,12.0,0.9296004303758633,0.02727837132415514,-0.12867224851862244,-5.893380125870645,0.010451071794795331,0.9999240626374349,0.30931725593600734,0.9676021178756864
naca1412,1,4,12,0.12,10000000.0,0.43193,12.5,0.8949694670962424,0.03053138527158692,-0.13576667359001893,-6.187715010956219,0.00890513977553605,0.9999106032261239,0.3027227879112776,0.9688477307108023
naca1412,1,4,12,0.12,10000000.0,0.43193,13.0,0.8838899239663848,0.03380871905344455,-0.14404283302727422,-6.47944556529042,0.007111317478790646,0.9998948446774942,0.29658159192757433,0.9699165419456649
naca1412,1,4,12,0.12,10000000.0,0.43193,13.5,0.8866398724043407,0.0370787443279471,-0.1526869760589806,-6.7643147844557,0.005142627645996604,0.9998764388209159,0.29092760778479315,0.9707638065284012
naca1412,1,4,12,0.12,10000000.0,0.43193,14.0,0.8962310328254696,0.04031757963412062,-0.16084257237467456,-7.036765626951785,0.0030839331414509487,0.9998550164145239,0.2858082170726803,0.97135458639989
naca1412,1,4,12,0.12,10000000.0,0.43193,14.5,0.9081845322276136,0.043513965798924956,-0.16778075838760054,-7.290011260275565,0.0010162760490888731,0.9998302085633537,0.2812811368788681,0.9716770529770682
naca1412,1,4,12,0.12,10000000.0,0.43193,15.0,0.9195550160398198,0.04667580041931949,-0.17290740976884544,-7.516068346215465,0.00019831464031937334,0.9998016853596807,0.27741422440510005,0.9717511551916711
naca1412,1,4,12,0.12,10000000.0,0.43193,15.5,0.928268093631078,0.049838563413257084,-0.1757687526057356,-7.705620364436913,0.0002307801822046081,0.9997692198177953,0.2742900734929242,0.9716233927057586
naca1412,1,4,12,0.12,10000000.0,0.43193,16.0,0.9328210415884617,0.05307891757917575,-0.17609267797530137,-7.847839254899091,0.0002672140391094172,0.9997327859608905,0.2720131093695955,0.9713562075026869
naca1412,1,4,12,0.12,10000000.0,0.43193,16.5,0.9321391227796896,0.05653598415358926,-0.17380286605228368,-7.930110723545952,0.0003073028088497907,0.9996926971911502,0.2707211320594759,0.9710214006870133
naca1412,1,4,12,0.12,10000000.0,0.43193,17.0,0.9254376154491515,0.060441430689562856,-0.16893111860377732,-7.9375269813877285,0.00035021936528030435,0.9996497806347197,0.2706055563815406,0.9706928301092334
naca1412,1,4,12,0.12,10000000.0,0.43193,17.5,0.9121580975419862,0.0651609820910975,-0.16145114496002566,-7.852802628976212,0.0003944401560868478,0.9996055598439132,0.271934648966021,0.9704291980959009
naca1412,1,4,12,0.12,10000000.0,0.43193,18.0,0.8922225661358048,0.07124846631122823,-0.15115042603681256,-7.65802907575527,0.0004376196606441329,0.9995623803393558,0.2750646821925094,0.9702475457828853
naca1412,1,4,12,0.12,10000000.0,0.43193,18.5,0.8669962171237143,0.07950632685929479,-0.13769006786844815,-7.339277789359475,0.0004766284294625827,0.9995233715705375,0.2804248212029519,0.970104540588082
naca1412,1,4,12,0.12,10000000.0,0.43193,19.0,0.8422701613258254,0.09102248091754232,-0.12108252969288076,-6.893316120177418,0.0005078695777799906,0.9994921304222201,0.28847011116797927,0.9699092643859216
naca1412,1,4,12,0.12,10000000.0,0.43193,19.5,0.8394571402709763,0.10709700430012412,-0.10401795320393549,-6.333300229962094,0.0005279137836085065,0.9994720862163915,0.29961146335305955,0.9695710673617389
naca1412,1,4,12,0.12,10000000.0,0.43193,20.0,0.9304099217791879,0.12896513600506032,-0.11211085558944274,-5.689434425311175,0.0005343198296986067,0.9994656801703015,0.3141448354874008,0.9690594400647808
