# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Wing(W4b2_w3),0,KBDPXKPDGL,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 9.347173333333333858e+02, 0.000000000000000000e+00, 7.675700000000000500e+01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,27,57
# x,y,z,u,w
9.705421882203820587e+02, 4.623161613299620285e+02, 1.155548823429679999e+02, 3.351466994707394953e+00, 2.054980065548893453e+00
9.711882759773246789e+02, 4.622310618577095624e+02, 1.163046488228074935e+02, 3.351466994707394953e+00, 2.078468802667460480e+00
9.721786096398562904e+02, 4.621397859203873395e+02, 1.171065245866490159e+02, 3.351466994707394953e+00, 2.108669892306667126e+00
9.735871382773564164e+02, 4.620468442799012792e+02, 1.179199277984265279e+02, 3.351466994707394953e+00, 2.147186580939769662e+00
9.754902652215926082e+02, 4.619578228139334897e+02, 1.186947219300754881e+02, 3.351466994707394953e+00, 2.195801539398611890e+00
9.779465833247043065e+02, 4.618738398004826422e+02, 1.194205336751487607e+02, 3.351466994707394953e+00, 2.256365187041080134e+00
9.810142047180802365e+02, 4.617954151343441254e+02, 1.200923007634973345e+02, 3.351466994707394953e+00, 2.330597123145757177e+00
9.847412464718137244e+02, 4.617253811597820459e+02, 1.206845284573005017e+02, 3.351466994707394953e+00, 2.419789530710377612e+00
9.891434850479195120e+02, 4.616678710088616526e+02, 1.211604358542183206e+02, 3.351466994707394953e+00, 2.524430639970880463e+00
9.941854712173916369e+02, 4.616275473927563553e+02, 1.214789426522942222e+02, 3.351466994707394953e+00, 2.643814085646168710e+00
9.997676847829663984e+02, 4.616094484509142717e+02, 1.215961360915103597e+02, 3.351466994707394953e+00, 2.775752366351804223e+00
1.005724150457515748e+03, 4.616185499579484031e+02, 1.214691724267420057e+02, 3.351466994707394953e+00, 2.916536863802474233e+00
1.011834450765609517e+03, 4.616587217590786167e+02, 1.210654394738397741e+02, 3.351466994707394953e+00, 3.061245031465967159e+00
1.017846419943369938e+03, 4.617358780932322588e+02, 1.203344389421583003e+02, 3.351466994707394953e+00, 3.204378524100839343e+00
1.023514299383217235e+03, 4.618505487284288620e+02, 1.192733798713413762e+02, 3.351466994707394953e+00, 3.340672830820342831e+00
1.028663273305051462e+03, 4.619853895933302965e+02, 1.180374509559456726e+02, 3.351466994707394953e+00, 3.465836194920809632e+00
1.033200365130546288e+03, 4.621211035949029338e+02, 1.167985277370205495e+02, 3.351466994707394953e+00, 3.577010352802138637e+00
1.037093667592969268e+03, 4.622456525566598771e+02, 1.156636293983252415e+02, 3.351466994707394953e+00, 3.672873446999243452e+00
1.040357507177583557e+03, 4.623534859443940377e+02, 1.146818746772975146e+02, 3.351466994707394953e+00, 3.753443047889673423e+00
1.043038957087505196e+03, 4.624433374993412258e+02, 1.138641291205670711e+02, 3.351466994707394953e+00, 3.819713422797190727e+00
1.045204725460635473e+03, 4.625162735642833240e+02, 1.132004170591758054e+02, 3.351466994707394953e+00, 3.873261592208037563e+00
1.046929583045674235e+03, 4.625744133412995893e+02, 1.126713619976257519e+02, 3.351466994707394953e+00, 3.915911571308610561e+00
1.048287852254571590e+03, 4.626201411188988573e+02, 1.122552397611381707e+02, 3.351466994707394953e+00, 3.949493601723398140e+00
1.049348036310591169e+03, 4.626557271164732583e+02, 1.119313830734749331e+02, 3.351466994707394953e+00, 3.975697405277181851e+00
1.050133859575095585e+03, 4.626935487706862205e+02, 1.115898272360971930e+02, 3.351466994707394953e+00, 4.000000000000000000e+00
1.047937478393532274e+03, 5.014644032684796002e+02, 1.149092243004215845e+02, 3.477802023968100897e+00, 0.000000000000000000e+00
1.047158185609480824e+03, 5.014619624456063320e+02, 1.149349226005170266e+02, 3.477802023968100897e+00, 2.430259472281824998e-02
1.046153648361417936e+03, 5.014538423715927138e+02, 1.150065000801418194e+02, 3.477802023968100897e+00, 5.050639827660199921e-02
1.044863286976014024e+03, 5.014509872925931404e+02, 1.150398792430459309e+02, 3.477802023968100897e+00, 8.408842869138971610e-02
1.043223923944749458e+03, 5.014537892529787086e+02, 1.150325828544965816e+02, 3.477802023968100897e+00, 1.267384077919622709e-01
1.041166598821357184e+03, 5.014641513722352784e+02, 1.149705024572971013e+02, 3.477802023968100897e+00, 1.802865772028094671e-01
1.038624302468641190e+03, 5.014873186461210253e+02, 1.148136769487778679e+02, 3.477802023968100897e+00, 2.465569521103265771e-01
1.035546107278375302e+03, 5.015342590579753619e+02, 1.144777607464773297e+02, 3.477802023968100897e+00, 3.271265530007564371e-01
1.031900213343228870e+03, 5.016069270653016474e+02, 1.139479228821993075e+02, 3.477802023968100897e+00, 4.229896471978613626e-01
1.027683822830512554e+03, 5.017010159529759221e+02, 1.132574824444156292e+02, 3.477802023968100897e+00, 5.341638050791903680e-01
1.022940638389103583e+03, 5.018098437982649784e+02, 1.124577134302357706e+02, 3.477802023968100897e+00, 6.593271691796573908e-01
1.017759538248309582e+03, 5.019151619843976277e+02, 1.116889143652676353e+02, 3.477802023968100897e+00, 7.956214758991604352e-01
1.012282961276947390e+03, 5.019879260354211965e+02, 1.111743756190912222e+02, 3.477802023968100897e+00, 9.387549685340326189e-01
1.006725782673349158e+03, 5.020239335457024481e+02, 1.109447024885155884e+02, 3.477802023968100897e+00, 1.083463136197525767e+00
1.001314455329840484e+03, 5.020330388030119479e+02, 1.109217286197114305e+02, 3.477802023968100897e+00, 1.224247633648195999e+00
9.962447825060869491e+02, 5.020217928096887476e+02, 1.110530934373896912e+02, 3.477802023968100897e+00, 1.356185914353831290e+00
9.916633373388667678e+02, 5.019936036853035830e+02, 1.113111649099096212e+02, 3.477802023968100897e+00, 1.475569360029119759e+00
9.876577819247479511e+02, 5.019512875224953632e+02, 1.116734040937852512e+02, 3.477802023968100897e+00, 1.580210469289622388e+00
9.842573012413803326e+02, 5.018991523049126044e+02, 1.121062508727005422e+02, 3.477802023968100897e+00, 1.669402876854242823e+00
9.814427298820294254e+02, 5.018421687421396200e+02, 1.125714453720555639e+02, 3.477802023968100897e+00, 1.743634812958920088e+00
9.791645556010612381e+02, 5.017832997954129155e+02, 1.130465152386159389e+02, 3.477802023968100897e+00, 1.804198460601388332e+00
9.773591560040570130e+02, 5.017234897890300545e+02, 1.135247175423077266e+02, 3.477802023968100897e+00, 1.852813419060230116e+00
9.759590455967363596e+02, 5.016633489165159290e+02, 1.140019263191659036e+02, 3.477802023968100897e+00, 1.891330107693332874e+00
9.748938616746517027e+02, 5.016053063770672225e+02, 1.144599783557292199e+02, 3.477802023968100897e+00, 1.921531197332539298e+00
9.741060062702242703e+02, 5.015495895620118745e+02, 1.148976204338575684e+02, 3.477802023968100897e+00, 1.945019934451106325e+00
9.735808409931415781e+02, 5.014915577745111364e+02, 1.153508573593822462e+02, 3.477802023968100897e+00, 1.963172735748708320e+00
9.733154338679541979e+02, 5.014321734205094572e+02, 1.158122746073829887e+02, 3.477802023968100897e+00, 1.977133154841416829e+00
9.732211930226619643e+02, 5.013809516825844526e+02, 1.162090880197428220e+02, 3.477802023968100897e+00, 1.987828994456042331e+00
9.732006374673077289e+02, 5.013407227365682388e+02, 1.165202721202450675e+02, 3.477802023968100897e+00, 2.000000000000000000e+00
9.732157716937679197e+02, 5.012993877428041287e+02, 1.168396941741325463e+02, 3.477802023968100897e+00, 2.012171005543957669e+00
9.732845562772672565e+02, 5.012459068822849986e+02, 1.172525439929592324e+02, 3.477802023968100897e+00, 2.022866845158583171e+00
9.734533393201579656e+02, 5.011784742202465850e+02, 1.177723768571799496e+02, 3.477802023968100897e+00, 2.036827264251291680e+00
9.737970236325038513e+02, 5.010976136498336473e+02, 1.183944862806481524e+02, 3.477802023968100897e+00, 2.054980065548893453e+00
9.743968262451121518e+02, 5.010065058305639241e+02, 1.190935713835259833e+02, 3.477802023968100897e+00, 2.078468802667460480e+00
9.753171172154357009e+02, 5.009086511604090219e+02, 1.198420070596642120e+02, 3.477802023968100897e+00, 2.108669892306667126e+00
9.766268768694062601e+02, 5.008088300102404560e+02, 1.206022325252722567e+02, 3.477802023968100897e+00, 2.147186580939769662e+00
9.783973962476982251e+02, 5.007129689787926736e+02, 1.213278054320020090e+02, 3.477802023968100897e+00, 2.195801539398611890e+00
9.806832745876083663e+02, 5.006222349997657943e+02, 1.220092259560261425e+02, 3.477802023968100897e+00, 2.256365187041080134e+00
9.835386495725319946e+02, 5.005371566445638791e+02, 1.226419334016163702e+02, 3.477802023968100897e+00, 2.330597123145757177e+00
9.870084028474886964e+02, 5.004607347865911606e+02, 1.232023351824828836e+02, 3.477802023968100897e+00, 2.419789530710377612e+00
9.911073240110079041e+02, 5.003973730741917620e+02, 1.236562577543576396e+02, 3.477802023968100897e+00, 2.524430639970880463e+00
9.958025032352101107e+02, 5.003520634459540588e+02, 1.239653975617963226e+02, 3.477802023968100897e+00, 2.643814085646168710e+00
1.001001363606858149e+03, 5.003302274265932397e+02, 1.240886528243363784e+02, 3.477802023968100897e+00, 2.775752366351804223e+00
1.006549430450706041e+03, 5.003372500020383313e+02, 1.239857466252574909e+02, 3.477802023968100897e+00, 2.916536863802474233e+00
1.012241496070751509e+03, 5.003773605279313870e+02, 1.236257806084051367e+02, 3.477802023968100897e+00, 3.061245031465967159e+00
1.017842829573315043e+03, 5.004569844247411083e+02, 1.229611376692677709e+02, 3.477802023968100897e+00, 3.204378524100839343e+00
1.023124543425708680e+03, 5.005767980478796630e+02, 1.219885946642638999e+02, 3.477802023968100897e+00, 3.340672830820342831e+00
1.027923413785954835e+03, 5.007183712011077432e+02, 1.208520629626403036e+02, 3.477802023968100897e+00, 3.465836194920809632e+00
1.032152396834398132e+03, 5.008611525089841052e+02, 1.197111849154096888e+02, 3.477802023968100897e+00, 3.577010352802138637e+00
1.035781496286109359e+03, 5.009923095453941642e+02, 1.186654289409551666e+02, 3.477802023968100897e+00, 3.672873446999243452e+00
1.038823927738660586e+03, 5.011059124498502797e+02, 1.177605221024466573e+02, 3.477802023968100897e+00, 3.753443047889673423e+00
1.041323505985987140e+03, 5.012005886417410352e+02, 1.170066916825113310e+02, 3.477802023968100897e+00, 3.819713422797190727e+00
1.043342387650267028e+03, 5.012774459654323209e+02, 1.163948284454989732e+02, 3.477802023968100897e+00, 3.873261592208037563e+00
1.044950263174855081e+03, 5.013387122085107421e+02, 1.159070990256489466e+02, 3.477802023968100897e+00, 3.915911571308610561e+00
1.046216411539895262e+03, 5.013868982545941435e+02, 1.155234850895227794e+02, 3.477802023968100897e+00, 3.949493601723398140e+00
1.047204689096011634e+03, 5.014243958839435322e+02, 1.152249365905205138e+02, 3.477802023968100897e+00, 3.975697405277181851e+00
1.047937478393532274e+03, 5.014644032684796002e+02, 1.149092243004215845e+02, 3.477802023968100897e+00, 4.000000000000000000e+00
1.045838953847726998e+03, 5.385078775562842566e+02, 1.180807303555773444e+02, 3.598508375909205803e+00, 0.000000000000000000e+00
1.045114437535679599e+03, 5.385056282492630544e+02, 1.181023940799109084e+02, 3.598508375909205803e+00, 2.430259472281824998e-02
1.044180398847113793e+03, 5.384974558683871919e+02, 1.181660146201747068e+02, 3.598508375909205803e+00, 5.050639827660199921e-02
1.042980763255170814e+03, 5.384949892705172942e+02, 1.181933707695315263e+02, 3.598508375909205803e+00, 8.408842869138971610e-02
1.041456807084137154e+03, 5.384986715108374256e+02, 1.181819851158831511e+02, 3.598508375909205803e+00, 1.267384077919622709e-01
1.039544464127473020e+03, 5.385105501233458654e+02, 1.181185664879453867e+02, 3.598508375909205803e+00, 1.802865772028094671e-01
1.037181556332707714e+03, 5.385362146890588519e+02, 1.179658296927117078e+02, 3.598508375909205803e+00, 2.465569521103265771e-01
1.034320982650583119e+03, 5.385873150393445030e+02, 1.176453318093759890e+02, 3.598508375909205803e+00, 3.271265530007564371e-01
1.030933223956900520e+03, 5.386659370008069345e+02, 1.171432154952153724e+02, 3.598508375909205803e+00, 4.229896471978613626e-01
1.027015583730393473e+03, 5.387675160188696282e+02, 1.164904036339812876e+02, 3.598508375909205803e+00, 5.341638050791903680e-01
1.022608541489587424e+03, 5.388849492712799929e+02, 1.157346178259909379e+02, 3.598508375909205803e+00, 6.593271691796573908e-01
1.017794317201915533e+03, 5.389988518778176285e+02, 1.150063499655465193e+02, 3.598508375909205803e+00, 7.956214758991604352e-01
1.012704683475187608e+03, 5.390783704613839973e+02, 1.145132855740064741e+02, 3.598508375909205803e+00, 9.387549685340326189e-01
1.007539303775987491e+03, 5.391189565472743652e+02, 1.142844406831150224e+02, 3.598508375909205803e+00, 1.083463136197525767e+00
1.002508916506131754e+03, 5.391309588548533611e+02, 1.142478890673896217e+02, 3.598508375909205803e+00, 1.224247633648195999e+00
9.977956936444909388e+02, 5.391212374281313942e+02, 1.143555742741343835e+02, 3.598508375909205803e+00, 1.356185914353831290e+00
9.935359711285111644e+02, 5.390933417536662091e+02, 1.145822573300396243e+02, 3.598508375909205803e+00, 1.475569360029119759e+00
9.898113056706329189e+02, 5.390502192565014639e+02, 1.149072615306143206e+02, 3.598508375909205803e+00, 1.580210469289622388e+00
9.866489243799167070e+02, 5.389964243799154247e+02, 1.152995144803457492e+02, 3.598508375909205803e+00, 1.669402876854242823e+00
9.840311205903274185e+02, 5.389372351484812498e+02, 1.157234448754055904e+02, 3.598508375909205803e+00, 1.743634812958920088e+00
9.819119314431587782e+02, 5.388758142451711137e+02, 1.161580518944271319e+02, 3.598508375909205803e+00, 1.804198460601388332e+00
9.802322319308168517e+02, 5.388131904185546546e+02, 1.165968969460196121e+02, 3.598508375909205803e+00, 1.852813419060230116e+00
9.789292983389282199e+02, 5.387500398652424565e+02, 1.170359599504712946e+02, 3.598508375909205803e+00, 1.891330107693332874e+00
9.779377725357496729e+02, 5.386889684520751871e+02, 1.174581816825127305e+02, 3.598508375909205803e+00, 1.921531197332539298e+00
9.772041141602576317e+02, 5.386302422547248625e+02, 1.178622367061514922e+02, 3.598508375909205803e+00, 1.945019934451106325e+00
9.767146118195819327e+02, 5.385689477881385301e+02, 1.182815077957139920e+02, 3.598508375909205803e+00, 1.963172735748708320e+00
9.764665611810391965e+02, 5.385061066210807894e+02, 1.187091036550907006e+02, 3.598508375909205803e+00, 1.977133154841416829e+00
9.763778147391657285e+02, 5.384518447485778552e+02, 1.190772080909504496e+02, 3.598508375909205803e+00, 1.987828994456042331e+00
9.763578130001626505e+02, 5.384092049068924553e+02, 1.193660284879692028e+02, 3.598508375909205803e+00, 2.000000000000000000e+00
9.763709653919650009e+02, 5.383653769924252401e+02, 1.196625967483217892e+02, 3.598508375909205803e+00, 2.012171005543957669e+00
9.764337238798734688e+02, 5.383086493299592803e+02, 1.200460467557587094e+02, 3.598508375909205803e+00, 2.022866845158583171e+00
9.765891354748532649e+02, 5.382370872332725185e+02, 1.205290925380562896e+02, 3.598508375909205803e+00, 2.036827264251291680e+00
9.769068444879310391e+02, 5.381512135888458488e+02, 1.211075757086614288e+02, 3.598508375909205803e+00, 2.054980065548893453e+00
9.774624241248977796e+02, 5.380543651159040337e+02, 1.217582374711545867e+02, 3.598508375909205803e+00, 2.078468802667460480e+00
9.783157930554193626e+02, 5.379502248189892271e+02, 1.224556140065951126e+02, 3.598508375909205803e+00, 2.108669892306667126e+00
9.795311842372682349e+02, 5.378438306658952115e+02, 1.231650309847857585e+02, 3.598508375909205803e+00, 2.147186580939769662e+00
9.811750041908751427e+02, 5.377414347960674377e+02, 1.238435756481784438e+02, 3.598508375909205803e+00, 2.195801539398611890e+00
9.832980364685161021e+02, 5.376442506311219631e+02, 1.244825827387913506e+02, 3.598508375909205803e+00, 2.256365187041080134e+00
9.859506213814634066e+02, 5.375528150324976195e+02, 1.250779707883829133e+02, 3.598508375909205803e+00, 2.330597123145757177e+00
9.891745492994201641e+02, 5.374702898941627609e+02, 1.256079646145415438e+02, 3.598508375909205803e+00, 2.419789530710377612e+00
9.929836669257276753e+02, 5.374013373282731436e+02, 1.260408818639452164e+02, 3.598508375909205803e+00, 2.524430639970880463e+00
9.973474906942310554e+02, 5.373512638325732951e+02, 1.263410720136753724e+02, 3.598508375909205803e+00, 2.643814085646168710e+00
1.002180077627588616e+03, 5.373258572358605534e+02, 1.264701190236335719e+02, 3.598508375909205803e+00, 2.775752366351804223e+00
1.007337941269050816e+03, 5.373308935035530567e+02, 1.263901984441197044e+02, 3.598508375909205803e+00, 2.916536863802474233e+00
1.012630406051981254e+03, 5.373709454842398827e+02, 1.260720493898084271e+02, 3.598508375909205803e+00, 3.061245031465967159e+00
1.017839399167085048e+03, 5.374529270049654315e+02, 1.254708075751767780e+02, 3.598508375909205803e+00, 3.204378524100839343e+00
1.022752152489849777e+03, 5.375776544775421826e+02, 1.245828369287261523e+02, 3.598508375909205803e+00, 3.340672830820342831e+00
1.027216517654124345e+03, 5.377256599715777838e+02, 1.235412739395630126e+02, 3.598508375909205803e+00, 3.465836194920809632e+00
1.031151119273311224e+03, 5.378751937119898230e+02, 1.224940728010245863e+02, 3.598508375909205803e+00, 3.577010352802138637e+00
1.034527786903211108e+03, 5.380126644096972086e+02, 1.215334875797165353e+02, 3.598508375909205803e+00, 3.672873446999243452e+00
1.037358674747724308e+03, 5.381317797782737671e+02, 1.207020047757578567e+02, 3.598508375909205803e+00, 3.753443047889673423e+00
1.039684484365385742e+03, 5.382310656522797672e+02, 1.200092418447169820e+02, 3.598508375909205803e+00, 3.819713422797190727e+00
1.041563023648952139e+03, 5.383116695286206550e+02, 1.194469173815493264e+02, 3.598508375909205803e+00, 3.873261592208037563e+00
1.043059129082202844e+03, 5.383759229425181729e+02, 1.189986723982837304e+02, 3.598508375909205803e+00, 3.915911571308610561e+00
1.044237260916398327e+03, 5.384264577324341872e+02, 1.186461184014902130e+02, 3.598508375909205803e+00, 3.949493601723398140e+00
1.045156835664314713e+03, 5.384657818235270952e+02, 1.183717505208436194e+02, 3.598508375909205803e+00, 3.975697405277181851e+00
1.045838953847726998e+03, 5.385078775562842566e+02, 1.180807303555773444e+02, 3.598508375909205803e+00, 4.000000000000000000e+00
1.043929409502516137e+03, 5.722154446155498135e+02, 1.209666301014396055e+02, 3.708344656948147300e+00, 0.000000000000000000e+00
1.043254736830646834e+03, 5.722133695776423110e+02, 1.209846225790647054e+02, 3.708344656948147300e+00, 2.430259472281824998e-02
1.042384848035348568e+03, 5.722051496003381317e+02, 1.210410027329377556e+02, 3.708344656948147300e+00, 5.050639827660199921e-02
1.041267768030479601e+03, 5.722030364993789817e+02, 1.210628782642654642e+02, 3.708344656948147300e+00, 8.408842869138971610e-02
1.039848825888370811e+03, 5.722075197470426247e+02, 1.210477715995564694e+02, 3.708344656948147300e+00, 1.267384077919622709e-01
1.038068408897112022e+03, 5.722207782867573087e+02, 1.209831352537016187e+02, 3.708344656948147300e+00, 1.802865772028094671e-01
1.035868735031211145e+03, 5.722487152535705945e+02, 1.208341189674080027e+02, 3.708344656948147300e+00, 2.465569521103265771e-01
1.033206185204036046e+03, 5.723036009238439874e+02, 1.205276509241571858e+02, 3.708344656948147300e+00, 3.271265530007564371e-01
1.030053315681234380e+03, 5.723876406629897247e+02, 1.200507597279839018e+02, 3.708344656948147300e+00, 4.229896471978613626e-01
1.026407522129478593e+03, 5.724960352964126287e+02, 1.194321878453634724e+02, 3.708344656948147300e+00, 5.341638050791903680e-01
1.022306351192218472e+03, 5.726212990059598269e+02, 1.187164243868049027e+02, 3.708344656948147300e+00, 6.593271691796573908e-01
1.017825964177083506e+03, 5.727430129728525117e+02, 1.180250377401435884e+02, 3.708344656948147300e+00, 7.956214758991604352e-01
1.013088427968674296e+03, 5.728286778173466018e+02, 1.175515138550726419e+02, 3.708344656948147300e+00, 9.387549685340326189e-01
1.008279564176733402e+03, 5.728734301605157953e+02, 1.173234226176986681e+02, 3.708344656948147300e+00, 1.083463136197525767e+00
1.003595811862833671e+03, 5.728880686278532721e+02, 1.172745159833454949e+02, 3.708344656948147300e+00, 1.224247633648195999e+00
9.992069392742760101e+02, 5.728797344746506042e+02, 1.173606540191290293e+02, 3.708344656948147300e+00, 1.356185914353831290e+00
9.952399670483180216e+02, 5.728521058238122805e+02, 1.175587753059706131e+02, 3.708344656948147300e+00, 1.475569360029119759e+00
9.917708963265783950e+02, 5.728082496057990056e+02, 1.178498976765955462e+02, 3.708344656948147300e+00, 1.580210469289622388e+00
9.888251726631194742e+02, 5.727529445288814713e+02, 1.182052124274751179e+02, 3.708344656948147300e+00, 1.669402876854242823e+00
9.863864167673995098e+02, 5.726917482577258625e+02, 1.185915947094215852e+02, 3.708344656948147300e+00, 1.743634812958920088e+00
9.844118955317052269e+02, 5.726280052113307875e+02, 1.189893827158357169e+02, 3.708344656948147300e+00, 1.804198460601388332e+00
9.828465763282996477e+02, 5.725628209598069134e+02, 1.193924147871419024e+02, 3.708344656948147300e+00, 1.852813419060230116e+00
9.816320684061345219e+02, 5.724969317590196169e+02, 1.197967671925976560e+02, 3.708344656948147300e+00, 1.891330107693332874e+00
9.807075675251649045e+02, 5.724331042338531006e+02, 1.201863852767457672e+02, 3.708344656948147300e+00, 1.921531197332539298e+00
9.800232255278572211e+02, 5.723716396606494072e+02, 1.205598778892366454e+02, 3.708344656948147300e+00, 1.945019934451106325e+00
9.795661745391021213e+02, 5.723073763317684097e+02, 1.209482418969060120e+02, 3.708344656948147300e+00, 1.963172735748708320e+00
9.793339173688755182e+02, 5.722413896509560800e+02, 1.213450621136897922e+02, 3.708344656948147300e+00, 1.977133154841416829e+00
9.792501705382766204e+02, 5.721843614196779981e+02, 1.216870429267202951e+02, 3.708344656948147300e+00, 1.987828994456042331e+00
9.792306727423338089e+02, 5.721395277927440475e+02, 1.219555135577044922e+02, 3.708344656948147300e+00, 2.000000000000000000e+00
9.792420217713057582e+02, 5.720934314546641417e+02, 1.222312860964638190e+02, 3.708344656948147300e+00, 2.012171005543957669e+00
9.792992968366916102e+02, 5.720337493772450443e+02, 1.225879838585187258e+02, 3.708344656948147300e+00, 2.022866845158583171e+00
9.794425411340350820e+02, 5.719584297173706773e+02, 1.230375553770038977e+02, 3.708344656948147300e+00, 2.036827264251291680e+00
9.797366140233745000e+02, 5.718679944455120676e+02, 1.235763410064847534e+02, 3.708344656948147300e+00, 2.054980065548893453e+00
9.802519531336181444e+02, 5.717659222868242068e+02, 1.241829401364999796e+02, 3.708344656948147300e+00, 2.078468802667460480e+00
9.810444266112230025e+02, 5.716560624079967283e+02, 1.248338556030978026e+02, 3.708344656948147300e+00, 2.108669892306667126e+00
9.821739475645501898e+02, 5.715436871761527300e+02, 1.254970395934349199e+02, 3.708344656948147300e+00, 2.147186580939769662e+00
9.837024778636080100e+02, 5.714353449552563688e+02, 1.261327910875463374e+02, 3.708344656948147300e+00, 2.195801539398611890e+00
9.856773289927523365e+02, 5.713322914684242733e+02, 1.267332042374339665e+02, 3.708344656948147300e+00, 2.256365187041080134e+00
9.881453858590866730e+02, 5.712350711205804146e+02, 1.272946336460659040e+02, 3.708344656948147300e+00, 2.330597123145757177e+00
9.911456259382200642e+02, 5.711469923257367327e+02, 1.277969578707047731e+02, 3.708344656948147300e+00, 2.419789530710377612e+00
9.946910379496414407e+02, 5.710729523842009030e+02, 1.282107614076554967e+02, 3.708344656948147300e+00, 2.524430639970880463e+00
9.987533460947277035e+02, 5.710185440256127549e+02, 1.285028078507499174e+02, 3.708344656948147300e+00, 2.643814085646168710e+00
1.003252643920608875e+03, 5.709898883957616817e+02, 1.286371250390118632e+02, 3.708344656948147300e+00, 2.775752366351804223e+00
1.008055443657725732e+03, 5.709931172303485027e+02, 1.285781201356807344e+02, 3.708344656948147300e+00, 2.916536863802474233e+00
1.012984293194706424e+03, 5.710331159380500594e+02, 1.282980222657188847e+02, 3.708344656948147300e+00, 3.061245031465967159e+00
1.017836277682119999e+03, 5.711172427695968281e+02, 1.277544720606621240e+02, 3.708344656948147300e+00, 3.204378524100839343e+00
1.022413296788972275e+03, 5.712464415805843601e+02, 1.269434577068406895e+02, 3.708344656948147300e+00, 3.340672830820342831e+00
1.026573280235774291e+03, 5.714003001584163712e+02, 1.259883111325883362e+02, 3.708344656948147300e+00, 3.465836194920809632e+00
1.030240010604803274e+03, 5.715559782488626297e+02, 1.250263509370865904e+02, 3.708344656948147300e+00, 3.577010352802138637e+00
1.033386978868615188e+03, 5.716991940384021973e+02, 1.241432665152679817e+02, 3.708344656948147300e+00, 3.672873446999243452e+00
1.036025373420018468e+03, 5.718233254525193843e+02, 1.233785956293578749e+02, 3.708344656948147300e+00, 3.753443047889673423e+00
1.038193062940959862e+03, 5.719268058890495467e+02, 1.227414008251362247e+02, 3.708344656948147300e+00, 3.819713422797190727e+00
1.039943898214572528e+03, 5.720108189265749843e+02, 1.222241539788365401e+02, 3.708344656948147300e+00, 3.873261592208037563e+00
1.041338298882776371e+03, 5.720777905050787240e+02, 1.218118377068906852e+02, 3.708344656948147300e+00, 3.915911571308610561e+00
1.042436340413002654e+03, 5.721304625254182383e+02, 1.214875465825205225e+02, 3.708344656948147300e+00, 3.949493601723398140e+00
1.043293399304643117e+03, 5.721714485983550276e+02, 1.212351817626134789e+02, 3.708344656948147300e+00, 3.975697405277181851e+00
1.043929409502516137e+03, 5.722154446155498135e+02, 1.209666301014396055e+02, 3.708344656948147300e+00, 4.000000000000000000e+00
1.042267446715667575e+03, 6.015526643707198673e+02, 1.234783591410018744e+02, 3.803940138765761425e+00, 0.000000000000000000e+00
1.041636155217608120e+03, 6.015507410071015784e+02, 1.234931563666150822e+02, 3.803940138765761425e+00, 2.430259472281824998e-02
1.040822098975064591e+03, 6.015424796044738969e+02, 1.235432348848262478e+02, 3.803940138765761425e+00, 5.050639827660199921e-02
1.039776870830513872e+03, 6.015406741678601747e+02, 1.235603403864679706e+02, 3.803940138765761425e+00, 8.408842869138971610e-02
1.038449327146161295e+03, 6.015458545684335832e+02, 1.235419951575812405e+02, 3.803940138765761425e+00, 1.267384077919622709e-01
1.036783731287845740e+03, 6.015603141211915954e+02, 1.234762989767620098e+02, 3.803940138765761425e+00, 1.802865772028094671e-01
1.034726127291128250e+03, 6.015902288614328199e+02, 1.233305208176279137e+02, 3.803940138765761425e+00, 2.465569521103265771e-01
1.032235926578892759e+03, 6.016484090668510589e+02, 1.230362635785854621e+02, 3.803940138765761425e+00, 3.271265530007564371e-01
1.029287491722411687e+03, 6.017371641428884459e+02, 1.225813269431920389e+02, 3.803940138765761425e+00, 4.229896471978613626e-01
1.025878298623689716e+03, 6.018514907145386132e+02, 1.219925556621764287e+02, 3.803940138765761425e+00, 5.341638050791903680e-01
1.022043341312383291e+03, 6.019835696249991770e+02, 1.213116254640052034e+02, 3.803940138765761425e+00, 6.593271691796573908e-01
1.017853507970542637e+03, 6.021120821720124923e+02, 1.206523382053444635e+02, 3.803940138765761425e+00, 7.956214758991604352e-01
1.013422418152999057e+03, 6.022030963853053436e+02, 1.201958213066099859e+02, 3.803940138765761425e+00, 9.387549685340326189e-01
1.008923846275603296e+03, 6.022514748105684248e+02, 1.199683860079699400e+02, 3.803940138765761425e+00, 1.083463136197525767e+00
1.004541786037545876e+03, 6.022684076469420233e+02, 1.199087262422523992e+02, 3.803940138765761425e+00, 1.224247633648195999e+00
